number,value,datetime_start,datetime_complete,duration,params_V10,params_V11,params_V12,params_V15,params_V18,params_V3,params_V6,params_V9,system_attrs_fixed_params,state
749,32.0,2026-07-03 10:11:47.111559,2026-07-03 10:11:50.986670,0 days 00:00:03.875111,-53.5519626307282,-208.7862046250236,-914.494050212972,-965.7053648887272,538.0781519972746,-962.7093254061134,-304.5206428661036,922.7488460432583,,COMPLETE
750,0.0,2026-07-03 10:11:51.003505,2026-07-03 10:11:54.852682,0 days 00:00:03.849177,-32.154820274013474,-191.3679163416115,-994.7605233251792,-875.7714282901895,606.2971600273495,-997.0350155536438,-308.75958425537885,927.7332999908012,,COMPLETE
751,7.0,2026-07-03 10:11:54.871427,2026-07-03 10:11:58.753230,0 days 00:00:03.881803,46.535863157805856,-223.3918586877071,-827.6936908875169,-909.8504431460117,539.176330882029,-965.0768394680043,-325.36865779767044,933.830542556794,,COMPLETE
752,10.0,2026-07-03 10:11:58.771242,2026-07-03 10:12:02.704894,0 days 00:00:03.933652,-27.188848993542777,-190.3412438976057,-943.6540677492721,-963.1492906205704,434.25611486749597,-959.679217591348,-299.38508511820345,910.0604504709349,,COMPLETE
753,55.0,2026-07-03 10:12:02.721549,2026-07-03 10:12:06.539263,0 days 00:00:03.817714,-63.78589473954688,-159.44918307306554,-956.7906602605995,-964.0146132901292,533.499505292503,-996.9350980139264,-402.5325893456969,894.4614549360159,,COMPLETE
754,13.0,2026-07-03 10:12:06.561408,2026-07-03 10:12:10.411424,0 days 00:00:03.850016,-65.18568604629685,-241.82219005460024,-955.4343433663856,-960.0339050387968,463.1466451665041,-999.9071684455536,-488.26023865935645,994.5404876161697,,COMPLETE
755,0.0,2026-07-03 10:12:10.437535,2026-07-03 10:12:14.096481,0 days 00:00:03.658946,-34.676112053552366,-159.93764592274817,-489.2631414056289,-872.5019928579934,352.7855225070356,-942.8341064059606,-410.2917680305017,955.3204188634838,,COMPLETE
756,0.0,2026-07-03 10:12:14.114351,2026-07-03 10:12:18.236549,0 days 00:00:04.122198,46.44933006663027,-143.48931249083398,-966.6279424874632,-963.3771400922252,399.48332945712457,-999.7771104548036,-223.16903771523184,901.5735075878728,,COMPLETE
757,20.0,2026-07-03 10:12:18.253452,2026-07-03 10:12:22.021840,0 days 00:00:03.768388,-80.89964361693872,-215.05755677905069,-999.7214968244729,-913.3876546310788,629.050176157745,-888.742028763768,-347.31300644287256,903.220755185639,,COMPLETE
758,3.0,2026-07-03 10:12:22.049272,2026-07-03 10:12:25.825371,0 days 00:00:03.776099,-99.80136165371533,-261.8024330997609,-999.4684450769066,-912.6435327058829,639.601094562735,-892.3996832883834,-442.4224781261986,918.6337959572139,,COMPLETE
759,10.0,2026-07-03 10:12:25.860910,2026-07-03 10:12:29.904455,0 days 00:00:04.043545,-72.3133121525607,-194.18419302439887,-997.3937188491767,-966.6923706629133,687.3543616916409,-871.3497310246003,-342.63130896027707,875.7285787983573,,COMPLETE
760,16.0,2026-07-03 10:12:29.922654,2026-07-03 10:12:33.924324,0 days 00:00:04.001670,-28.948356832455524,-227.73814828413188,-919.8095773392882,-911.3315818628411,583.8907355980787,-930.1037242722751,-285.805526932133,950.6859853201257,,COMPLETE
761,1.0,2026-07-03 10:12:33.940581,2026-07-03 10:12:37.809103,0 days 00:00:03.868522,-67.69045246806631,-160.15571517580474,-869.5758568214317,-962.600398057152,624.8769911497164,-953.6081241548848,-399.97280639242774,904.5473409551054,,COMPLETE
762,1.0,2026-07-03 10:12:37.825992,2026-07-03 10:12:41.652319,0 days 00:00:03.826327,-121.04189169237691,-200.7589400712721,-950.0614364909624,-905.6209608871077,513.7046962712276,-919.2009756814804,-326.72730579268875,859.7173204965703,,COMPLETE
763,0.0,2026-07-03 10:12:41.668598,2026-07-03 10:12:45.506924,0 days 00:00:03.838326,-82.701494311246,-132.09109951917787,-782.6260252661934,-960.6314148732027,761.4602797365369,-879.2161702103534,-354.2728237506281,966.9226662070241,,COMPLETE
764,12.0,2026-07-03 10:12:45.528861,2026-07-03 10:12:49.399091,0 days 00:00:03.870230,-32.96336155521111,-119.17010289480643,-909.5402240349898,-872.0872840087123,577.443407505987,-959.569330573082,-224.87618152346596,888.4910721795965,,COMPLETE
765,0.0,2026-07-03 10:12:49.415142,2026-07-03 10:12:53.178236,0 days 00:00:03.763094,-108.52650393680182,-261.0659396826494,-841.7372614363015,-921.744577174588,528.3053215713724,-843.7941709392204,-260.6622148499262,790.8775560097265,,COMPLETE
766,15.0,2026-07-03 10:12:53.193134,2026-07-03 10:12:57.091208,0 days 00:00:03.898074,-39.63595437985806,-161.85802609992606,-952.7776934345248,-996.055329893953,474.8283634415106,-908.7593325269487,-316.8572899102449,934.0895530380114,,COMPLETE
767,53.0,2026-07-03 10:12:57.124611,2026-07-03 10:13:01.190335,0 days 00:00:04.065724,-74.81583422534287,-80.3322833064109,-887.5720074609068,-873.7292181769259,432.33787811010313,-963.0648346762101,-387.17338952626903,897.3812969544449,,COMPLETE
768,0.0,2026-07-03 10:13:01.212900,2026-07-03 10:13:05.036192,0 days 00:00:03.823292,-170.30428115048477,-88.53693689031103,-826.6239841055454,-869.5011949141294,405.45319088908275,-964.8393660354061,-443.87850519724526,846.257563771072,,COMPLETE
769,16.0,2026-07-03 10:13:05.067986,2026-07-03 10:13:08.926489,0 days 00:00:03.858503,-29.71301960166362,-39.61761344682017,-874.0474414210058,-872.9542917762492,444.31282522157477,-997.807757834501,-379.7803643350609,981.3374104825273,,COMPLETE
770,0.0,2026-07-03 10:13:08.946883,2026-07-03 10:13:12.842584,0 days 00:00:03.895701,-126.58392073525152,-87.96346744153487,-787.4555986434264,-966.1409551878064,363.81739516989154,-941.6616344606114,-418.819599013171,780.6838105203024,,COMPLETE
771,0.0,2026-07-03 10:13:12.860955,2026-07-03 10:13:16.685369,0 days 00:00:03.824414,27.42379930055739,-127.65980899013918,-888.7913785304904,-920.3521335966283,496.005390793718,-928.469002915873,-280.8237162893217,861.8443820712572,,COMPLETE
772,30.0,2026-07-03 10:13:16.702449,2026-07-03 10:13:20.658106,0 days 00:00:03.955657,-72.06535573464424,-26.33281686187793,-915.4238132901186,-997.9107913434781,432.6542087318587,-968.0405194608477,-511.03960748135177,931.3313245713437,,COMPLETE
773,0.0,2026-07-03 10:13:20.686686,2026-07-03 10:13:24.345214,0 days 00:00:03.658528,83.29935457312914,-66.06502736758202,-916.606410528675,-992.9754068259315,402.3450600798171,-960.9988795926995,-533.3885988204418,996.6339617233149,,COMPLETE
774,33.0,2026-07-03 10:13:24.368839,2026-07-03 10:13:28.353960,0 days 00:00:03.985121,-98.77613643170119,-117.75890579263461,-936.5673476625681,-968.696620546277,428.00308432148614,-910.9934204633967,-490.42181918878816,937.3387291762857,,COMPLETE
775,0.0,2026-07-03 10:13:28.384316,2026-07-03 10:13:32.063867,0 days 00:00:03.679551,-195.5474057681165,-144.90844744645415,-873.4715984713329,-999.6760497164478,340.379737827325,-993.624766682108,-506.60169389484395,939.781743403157,,COMPLETE
776,9.0,2026-07-03 10:13:32.080593,2026-07-03 10:13:35.989714,0 days 00:00:03.909121,-135.27353663875903,-6.09593594979221,-912.6499169128896,-960.2430243785998,383.4520584431683,-998.217477067637,-477.03202959836517,937.9857892123455,,COMPLETE
777,11.0,2026-07-03 10:13:36.011667,2026-07-03 10:13:39.987905,0 days 00:00:03.976238,-107.31023530863897,-68.5659759347731,-846.3996353487232,-970.2992648157045,437.39936011251643,-926.9545333391864,-470.8705097301386,999.2563460371956,,COMPLETE
778,14.0,2026-07-03 10:13:40.029790,2026-07-03 10:13:43.938654,0 days 00:00:03.908864,-27.428162334178623,-177.47556337854797,-953.3783746156132,-998.5389531719546,535.8495039864314,-843.2282224003222,-446.56816690494804,913.8608838695492,,COMPLETE
779,0.0,2026-07-03 10:13:43.957944,2026-07-03 10:13:47.729155,0 days 00:00:03.771211,22.58429705689783,-127.12481315698565,-912.8121991897358,-932.3842385625848,419.27907765929086,-958.4863547903581,-404.2088427968886,949.8861149992172,,COMPLETE
780,30.0,2026-07-03 10:13:47.747181,2026-07-03 10:13:51.662303,0 days 00:00:03.915122,-72.35859615862128,-26.38615938956147,-883.6967289943765,-968.4819823334908,520.4595784372704,-912.5302573264831,-494.9037467344229,896.7476253749037,,COMPLETE
781,0.0,2026-07-03 10:13:51.691606,2026-07-03 10:13:55.721841,0 days 00:00:04.030235,-159.18643935717728,-22.88731319377561,-853.4715401487889,-994.7124669107936,545.2638337922468,-860.5271983365162,-509.02910866117514,902.1755241496924,,COMPLETE
782,0.0,2026-07-03 10:13:55.751773,2026-07-03 10:13:59.712233,0 days 00:00:03.960460,-26.97179072293678,13.418900188846543,-884.3538686575239,-960.49436870227,586.6731021102343,-961.4189213060126,-472.49905963709125,955.9558814200132,,COMPLETE
783,31.0,2026-07-03 10:13:59.731634,2026-07-03 10:14:03.865496,0 days 00:00:04.133862,-59.365209536213015,-52.05593079055218,-819.6657268661479,-956.2136867211574,435.15900306819753,-999.8427093360573,-423.1597441445598,899.3055284651406,,COMPLETE
784,0.0,2026-07-03 10:14:03.884038,2026-07-03 10:14:08.448523,0 days 00:00:04.564485,27.270491514518056,-28.295765653181846,-827.2335314045682,-960.3925194482263,354.0125247900999,-999.8446112340686,-444.55492887077725,933.3608133251139,,COMPLETE
785,8.0,2026-07-03 10:14:08.463875,2026-07-03 10:14:12.747142,0 days 00:00:04.283267,-61.17236189734375,25.21045194335069,-833.7247894788502,-997.6493505057132,439.63844709340856,-963.4022671643277,-523.9557270662449,965.2441591444226,,COMPLETE
786,19.0,2026-07-03 10:14:12.765363,2026-07-03 10:14:16.692465,0 days 00:00:03.927102,-27.628678674551388,-51.034036319103954,-780.645717099087,-999.6988849822466,417.0021301013975,-998.407849357826,-504.1658381838618,892.7670645762454,,COMPLETE
787,0.0,2026-07-03 10:14:16.707908,2026-07-03 10:14:20.717848,0 days 00:00:04.009940,73.02488597080013,-101.05916782933221,-870.30314545124,-933.7636031865436,510.1961111576277,-928.6621064812639,-408.76489398147703,921.8470649210863,,COMPLETE
788,0.0,2026-07-03 10:14:20.734729,2026-07-03 10:14:24.669896,0 days 00:00:03.935167,110.89107059026367,-14.182101547177936,-823.8568956716272,-962.4878449996351,384.11189898562316,-942.4563764870333,-484.57531892574684,896.7078360832277,,COMPLETE
789,29.0,2026-07-03 10:14:24.686402,2026-07-03 10:14:28.639494,0 days 00:00:03.953092,-70.86486090330719,29.53749311212893,-871.6793246719279,-937.9235260174712,455.1992356254991,-885.7228317474666,-443.4506778104957,939.6945780514682,,COMPLETE
790,9.0,2026-07-03 10:14:28.658563,2026-07-03 10:14:32.730866,0 days 00:00:04.072303,-130.22333326175348,39.6098951731465,-892.0026864965971,-926.1737322259892,444.6026440228489,-999.8461313729164,-540.9695419351574,972.9584570710684,,COMPLETE
791,0.0,2026-07-03 10:14:32.758883,2026-07-03 10:14:36.652672,0 days 00:00:03.893789,-74.19296310793212,182.64031200435136,-924.5153075492448,-928.5689640836932,353.01111412877526,-892.8005623328152,-456.21707947088004,931.2216376829485,,COMPLETE
792,0.0,2026-07-03 10:14:36.685510,2026-07-03 10:14:40.811201,0 days 00:00:04.125691,-2.8712550364948584,25.781060382639353,-874.8148617102306,-998.211815705238,454.84646254709315,-961.0621137886392,-423.154899766237,973.0816458783597,,COMPLETE
793,16.0,2026-07-03 10:14:40.831666,2026-07-03 10:14:45.111700,0 days 00:00:04.280034,-75.17676347762992,-78.62998824907868,-863.1246896447872,-923.7536413731842,390.2368321849234,-924.5205100512446,-498.24876009053645,996.7842851480384,,COMPLETE
794,0.0,2026-07-03 10:14:45.138769,2026-07-03 10:14:49.025964,0 days 00:00:03.887195,-154.49088611634008,-120.49718936033297,-915.655029459321,-957.8922240866949,427.33623906340284,-950.153666184211,-400.05549794812805,907.6606182631868,,COMPLETE
795,15.0,2026-07-03 10:14:49.041314,2026-07-03 10:14:52.971414,0 days 00:00:03.930100,14.638459451411372,-51.80791089088143,-836.4944364392018,-902.7171744445344,471.44988393703767,-888.4413796689807,-458.87850566790365,884.1640542348615,,COMPLETE
796,26.0,2026-07-03 10:14:52.988117,2026-07-03 10:14:56.966801,0 days 00:00:03.978684,-101.89873779676863,-5.942660694152778,-932.1655898627902,-999.7383477172853,336.86415097584444,-965.3954515532809,-197.24335096451233,942.0293048695086,,COMPLETE
797,13.0,2026-07-03 10:14:56.982465,2026-07-03 10:15:00.725850,0 days 00:00:03.743385,-27.89363689140886,29.303900207303514,-883.0434451507675,-998.7602259089914,334.3300760748647,-971.3608041872385,-158.89955623179983,954.1656149541559,,COMPLETE
798,14.0,2026-07-03 10:15:00.744122,2026-07-03 10:15:04.624569,0 days 00:00:03.880447,-61.21839638376662,-11.603794724249084,-917.1566414351678,-962.0463600403475,379.53437267957,-906.1306933617268,-131.87377738608654,945.6848133028226,,COMPLETE
799,0.0,2026-07-03 10:15:04.643057,2026-07-03 10:15:08.573833,0 days 00:00:03.930776,-122.00919956124413,30.57655032016969,-822.0826945495936,-959.7161531123221,391.1226963054698,-969.0418390985668,-197.25408437362125,998.3402435120519,,COMPLETE
800,0.0,2026-07-03 10:15:08.598307,2026-07-03 10:15:12.360855,0 days 00:00:03.762548,147.7942679320363,-4.012884780429864,-861.7654856009846,-965.4555724479569,438.8938316787152,-995.7103483847789,-434.9311276424411,842.967312193648,,COMPLETE
801,0.0,2026-07-03 10:15:12.377714,2026-07-03 10:15:16.299106,0 days 00:00:03.921392,18.82784264083316,-60.06788818306402,-550.9515991673577,-931.9395544626092,347.26881715964583,-838.323863799644,-524.2359137926178,877.3641582585362,,COMPLETE
802,38.0,2026-07-03 10:15:16.345694,2026-07-03 10:15:20.662729,0 days 00:00:04.317035,-66.96039344781457,-11.813244598725138,-898.5387694328393,-964.117369932426,407.50709254250626,-916.7431628166203,-394.67882810479676,925.3518935395158,,COMPLETE
803,0.0,2026-07-03 10:15:20.678434,2026-07-03 10:15:24.760124,0 days 00:00:04.081690,-199.222791552596,30.567478212695356,-934.0261738299336,-998.7826896897103,419.35100839952435,-883.5464921276625,-397.2394404223698,933.2166849686295,,COMPLETE
804,9.0,2026-07-03 10:15:24.776749,2026-07-03 10:15:28.660296,0 days 00:00:03.883547,-22.678777186163366,-12.780320408980096,-907.3504263562909,-953.7440223174009,385.97409591145,-922.0943899663447,-463.8111956471792,963.9067732579227,,COMPLETE
805,11.0,2026-07-03 10:15:28.677853,2026-07-03 10:15:32.506349,0 days 00:00:03.828496,-94.70229347753192,-34.60305696559351,-802.4683069948809,-969.6430650558927,348.50711492861103,-841.5250746994774,-76.27170964721654,918.311104936402,,COMPLETE
806,0.0,2026-07-03 10:15:32.523091,2026-07-03 10:15:36.359034,0 days 00:00:03.835943,60.23801806572762,45.54857333087912,-847.386368336158,-914.2522283861834,329.50133211580135,-891.6145720141426,-426.75390121249956,961.486586930633,,COMPLETE
807,12.0,2026-07-03 10:15:36.376607,2026-07-03 10:15:40.178627,0 days 00:00:03.802020,-155.46690413056984,-1.940941444526434,-946.1987214907571,-999.3784658797076,417.10664856563403,-926.7621641643033,-385.00409104594826,675.3382639333715,,COMPLETE
808,0.0,2026-07-03 10:15:40.213435,2026-07-03 10:15:44.041311,0 days 00:00:03.827876,-58.02332801144911,-69.72476670130649,-449.06878654487366,329.970437515625,450.3067744827871,-873.9431991962234,-16.153335049707437,894.3552280610066,,COMPLETE
809,0.0,2026-07-03 10:15:44.057112,2026-07-03 10:15:47.762731,0 days 00:00:03.705619,-112.70444205680243,190.38945747322532,-898.9053627342724,-959.4332424731906,394.80208502846483,-954.0446889969935,-522.5508917723346,827.3680790539381,,COMPLETE
810,42.0,2026-07-03 10:15:47.779984,2026-07-03 10:15:51.642436,0 days 00:00:03.862452,-12.255866949276552,-42.52249608146764,-781.8805349769045,-912.4601406822131,460.79134692589685,-919.9897970208365,-463.04335844906785,926.8958045137169,,COMPLETE
811,14.0,2026-07-03 10:15:51.664387,2026-07-03 10:15:55.405077,0 days 00:00:03.740690,30.02235045764509,-56.14717543218533,-770.2411609508735,-885.7163397765261,478.97135828884166,-817.1558449857233,-496.27330911083,865.7696255473409,,COMPLETE
812,26.0,2026-07-03 10:15:55.427211,2026-07-03 10:15:59.280360,0 days 00:00:03.853149,-4.087166707445888,-83.53091987593737,-827.7402838886452,-901.5887205502862,466.87916656421726,-901.9049773764109,-468.35367415811015,907.8882276102033,,COMPLETE
813,16.0,2026-07-03 10:15:59.297787,2026-07-03 10:16:03.101285,0 days 00:00:03.803498,-21.834427985122012,-40.06023018478723,-780.2007460481907,-870.9691614110503,504.0918644357628,-868.8836105807688,-380.0940873344049,500.20195167142583,,COMPLETE
814,0.0,2026-07-03 10:16:03.119297,2026-07-03 10:16:06.880507,0 days 00:00:03.761210,94.53270780857788,26.457653999391518,-809.5769293973624,-917.4100381095947,421.27515754103285,-928.9256239512205,-430.09596757889244,830.3058949661583,,COMPLETE
815,0.0,2026-07-03 10:16:06.895940,2026-07-03 10:16:10.750194,0 days 00:00:03.854254,20.90046272846746,-40.70368989410076,-863.7972854639197,-927.9039599324785,462.6308386113488,-922.1163325274617,-561.1137635024319,920.8580880049291,,COMPLETE
816,23.0,2026-07-03 10:16:10.766313,2026-07-03 10:16:14.574842,0 days 00:00:03.808529,-55.328115972206064,-93.9665281048725,-851.2962226658717,-886.2532086592785,64.70477621174514,-837.7986570343596,-498.31249515286106,878.1134514073354,,COMPLETE
817,16.0,2026-07-03 10:16:14.592432,2026-07-03 10:16:18.507970,0 days 00:00:03.915538,60.61875975950329,158.52117550935978,-523.9067438087054,-77.96176407442968,529.1837855447131,-882.046289440466,-418.255303745894,988.2673872449184,,COMPLETE
818,0.0,2026-07-03 10:16:18.527447,2026-07-03 10:16:22.782891,0 days 00:00:04.255444,-12.21601994829765,-12.422691750875785,-893.8946333049983,-861.9852076324723,442.827132718804,-960.4027504459762,-459.6054814369363,834.884447294444,,COMPLETE
819,13.0,2026-07-03 10:16:22.799481,2026-07-03 10:16:26.699749,0 days 00:00:03.900268,-62.96274300119901,58.13792930490676,-789.9667373253958,-931.243820187207,395.8869950145305,-920.7956398929812,-376.15836821650174,946.0084010048668,,COMPLETE
820,0.0,2026-07-03 10:16:26.722141,2026-07-03 10:16:30.406552,0 days 00:00:03.684411,-36.59502113572121,257.9641896577177,-344.61910224657436,-957.6701112305865,499.2622241620137,-962.7859520227714,-410.2885082173807,891.7879116972574,,COMPLETE
821,8.0,2026-07-03 10:16:30.425531,2026-07-03 10:16:34.256899,0 days 00:00:03.831368,40.29596828050583,-91.60049556679436,-820.8761729613907,-903.4362487890669,465.12460755184827,-881.0273879366852,-349.68797692170494,920.1440223164625,,COMPLETE
822,4.0,2026-07-03 10:16:34.278938,2026-07-03 10:16:38.046217,0 days 00:00:03.767279,-88.70377320201666,-148.75589213244442,-875.3486197631444,158.0122165614521,545.2300131408392,-928.0301324774863,-445.1401486960134,860.4224165723434,,COMPLETE
823,0.0,2026-07-03 10:16:38.061505,2026-07-03 10:16:41.876096,0 days 00:00:03.814591,-11.150171300916583,-62.09484153657928,-949.9546739868895,-935.6718014045975,413.19300536386436,-997.6378637464223,-542.3068586974628,961.1574354388139,,COMPLETE
